Cluster 2:
Centroid: 0.9261249122748095 0.2287063090076336
Points:
0.804844487 0.220578276
0.959402301 0.108479234
1.135281228 0.235690698
0.8590235 0.235852757
0.996066461 0.155275699
0.814768277 0.174076767
1.093994024 0.190081078
1.068130084 0.288284679
0.940607015 0.179124889
1.029806454 0.305599598
0.776007864 0.24175036
0.888418931 0.266391586
0.825665963 0.225107994
0.959479022 0.171823388
1.013337016 0.302254726
0.674400966 0.163535051
0.768549293 0.230578612
0.769489549 0.156266178
0.982255508 0.285510733
1.020214778 0.255814955
0.897683799 0.155759415
0.838776401 0.296402666
0.882591136 0.256208733
0.851621048 0.290528088
0.792983009 0.1839351
0.806656505 0.163027552
0.925108943 0.244642352
1.138597069 0.405058791
0.866891313 0.213509543
0.574347771 0.160691
0.929969805 0.248928282
0.768183272 0.214920716
1.183580008 0.250983701
0.992942416 0.272360171
0.979279257 0.198521535
0.957280191 0.169184015
0.932415179 0.221262674
0.999431411 0.118094591
1.001443707 0.2403412
0.824716827 0.161584401
0.91220246 0.132237986
0.882200962 0.235630142
0.92186687 0.222391804
1.036825825 0.159942764
0.83129811 0.297404171
0.975027766 0.159076957
1.034294726 0.22842952
0.888734996 0.245067171
0.686144065 0.0776694
1.01216208 0.267620552
0.962888725 0.270239518
1.103245769 0.420946517
0.839018413 0.177957387
1.003125805 0.285456285
1.123798312 0.441233808
0.727566864 0.221560731
0.988604345 0.294864045
1.140332176 0.246814374
0.946617293 0.118498509
0.819746819 0.152458661
1.084791175 0.24305929
1.00876794 0.254072998
0.908473482 0.231857934
0.813634532 0.034227926
1.109674003 0.283337607
0.947732525 0.20914489
0.888954239 0.179031245
0.764575804 0.212166068
0.955722178 0.26451794
0.975529537 0.17954907
1.232281117 0.290989786
1.063662203 0.313051423
0.997159668 0.359552774
0.913888869 0.262513998
1.060631945 0.217523574
0.830539156 0.299944222
0.817517352 0.134576314
1.006710763 0.235938899
1.03660417 0.326282481
0.895225651 0.300309493
1.058852801 0.300951133
0.628864757 0.056310514
0.525207437 0.143317112
1.034139349 0.276522384
0.950423473 0.137703131
0.835343926 0.196981775
0.918039695 0.221633574
1.015892501 0.205637787
0.922958776 0.393934569
0.918114675 0.249892724
0.859626548 0.123662136
1.061080762 0.324291623
0.768932002 0.098948675
0.823733115 0.098199488
0.942968266 0.167153613
0.620791258 0.059511276
0.993283151 0.320748203
1.017906025 0.286024282
0.724076969 0.232175853
0.87317909 0.191889872
0.703895307 0.202877628
0.949963881 0.240033231
1.168393842 0.455627417
0.96271191 0.180263842
0.883675431 0.165462343
1.005112268 0.311297566
1.01656117 0.291138916
1.092443323 0.307932055
0.740881429 0.174137885
0.855410937 0.296678721
0.862377761 0.140612377
0.992070397 0.256035867
1.02443371 0.165175767
0.962544062 0.252190188
0.986998961 0.225950154
0.756838611 0.226509872
0.787866896 0.227248612
0.837514604 0.197264885
1.171066625 0.283167643
1.078103093 0.27661671
0.94140523 0.169086137
0.803058851 0.165573662
1.018077359 0.200267589
1.120151717 0.303729983
1.102842077 0.295305058
0.757981409 0.187685816
1.083697611 0.343284714
1.090874041 0.315280922
0.886469975 0.252416341
0.69328398 0.167951533
0.820221986 0.253063304
